,,▲,都市型ホテル（経営者）,来客数の動き,・年始の休みの関係か、例年の２、３日は同窓会で混みあうが、今年は２日にのみ集中している。料飲施設、レストラン関係については、成人の日以降、非常に寒い日が続いているせいか、客足が悪くなっている。宿泊も同様に動きが悪くなっている。曜日配列や天候の要因があるとはいえ、全体的に非常に落ち込んでいる。,,
,,▲,都市型ホテル（スタッフ）,来客数の動き,・１月といえば新年会でにぎわう時期だが、宴会関係は何とか前年を確保できたものの、レストランは前年割れの状態が続いており、改善の糸口が見いだせない。客の来店回数と消費単価の減少も続いている。また、原材料高の製品安が加速している。,,
,,▲,旅行代理店（店長）,販売量の動き,・国内、海外旅行共に前年比を下回り、個人旅行、団体旅行の両部門共に前年以下であるため、予想以上に販売が伸びていない。さらに、宿泊予約も東北域内、首都圏近郊、関西、九州、沖縄など主要方面のほとんどで販売が減少している。,,
,,▲,タクシー運転手,単価の動き,・客の財布のひもはますます固くなってきている。,,
,,▲,タクシー運転手,お客様の様子,・新年会などに期待したが客は少なく、売上はこれまでの最低記録を更新した。,,
,,▲,美容室（経営者）,来客数の動き,・客の来店周期が延びており、来客数は前年よりも減少している。,,
,,▲,その他サービス［自動車整備業］（経営者）,販売量の動き,・客は必要最小限のものしか買わないため販売状況に明るさはなく、ガソリンや灯油など燃料の高騰も気になっているが、大雪の被害でそれどころではない。,,
,,▲,住宅販売会社（経営者）,来客数の動き,・大雪で、来客用駐車場や営業車を駐車するスペースがなくなっており、受注にも影響が出ている。,,
,,×,一般小売店［茶］（経営者）,それ以外,・前年よりも気温が低いせいか、買物なども土日に集中している様子がうかがえる。,,
,,×,一般小売店［医薬品］（経営者）,単価の動き,・インフルエンザや風邪の客が増えているが、風邪薬１品だけを購入し、マスクやうがい薬といったものにまでは手を出さない客が非常に多く、単価は低くなっている。,,
,,×,百貨店（売場担当）,来客数の動き,・11月以降、初売りも含め好調に推移してきた冬物の売上が、好調の反動と在庫不足により、中旬から坂を下るように落ちてきている。90センチ前後丈のダウンコートや、アウターインのセーターというように客の探すアイテムははっきりしており、このアイテムを扱わないブランドを中心に苦戦している。また、来客数も減少している。,,
,,×,スーパー（経営者）,単価の動き,・デフレの進行により、価格の低下傾向が続いている。,,
,,×,家電量販店（店長）,来客数の動き,・家電エコポイント半減による需要の縮小や積雪の影響により、来客数が減少している。,,
,,×,家電量販店（店長）,単価の動き,・家電エコポイント制度の駆け込み需要もなくなり、終了も間近で数字が落ちている。,,
,,×,乗用車販売店（経営者）,お客様の様子,・前年比のマイナス幅が直近では最大となる予想である。リーマンショック直後と比較しても90％と、新年はかなり厳しいスタートとなっている。低価格が売りの新型車は好調だが、それ以外は全く見向きもされず、顧客の低価格志向が顕著である。,,
,,×,自動車備品販売店（経営者）,お客様の様子,・エコカー購入補助金で車両入替が過度に進んだため、顧客である整備工場の入庫率が非常に悪くなっている。また、流通価格帯の車がエコカー購入補助金の影響でスクラップにされ市場にないことも影響し、中古車の売行きも良くない。,,
,,×,その他専門店［食品］（経営者）,販売量の動き,・大雪による交通トラブル等が影響していることもあり、正月三が日を過ぎてから、めっきり商品が動かなくなっている。,,
,,×,高級レストラン（経営者）,来客数の動き,・季節的な要因もあるが、とても寒いので外に出て金を使いたくなるようなムードがない。,,
