,,▲,コンビニ（エリア担当）,来客数の動き,・前年と比較して、来客数が減少傾向にある。,,
,,▲,コンビニ（エリア担当）,来客数の動き,・前年と比較しても客の購買意識が低く、目的買いの客が多い。また、社会現象となるような流行も少なく、関連商材の売上も悪い。,,
,,▲,コンビニ（店長）,競争相手の様子,・クリスマス商戦は、なんとか前年並みの数字となっている。雪による影響は例年通りであるが、競合店の影響により売上が徐々に落ちている。光熱費の高騰に加えて除雪代の支払が始まり、厳しい状態となっている。,,
,,▲,衣料品専門店（経営者）,販売量の動き,・秋冬物もピークを過ぎており、周囲の店舗ではセールに突入している。当店ではセールをしていないため動きは鈍いが、本当に欲しい物は高くても買うという、価格よりも品質重視の購買姿勢が少しずつ戻ってきているように見受けられる。,,
,,▲,衣料品専門店（店長）,来客数の動き,・普段スーツを購入しない客層の動きは例年どおりであるが、客層の中心となる30～50歳台のビジネスマンが、大きく出遅れている。バーゲンを待っているのか、買い控えているのかは判断できないが、来客数が前年に追い付いていない。,,
,,▲,衣料品専門店（店長）,お客様の様子,・秋冬商材の立ち上がりは、目的買いをする層を中心として高単価商材に動きがみられ、好調に推移している。しかし、平年より高い気温と雪の少なさからか、単価が稼げるアウターコートの動きが不安定である。,,
,,▲,衣料品専門店（店長）,来客数の動き,・例年であれば歳末バーゲンでにぎわう時期であるが、今年は初売りまで待っているのか、来客数が非常に少ない状態である。,,
,,▲,衣料品専門店（総務担当）,販売量の動き,・季節商材の売上、買上点数が悪い。,,
,,▲,住関連専門店（経営者）,来客数の動き,・来客数が減少しており、販売量や売上の確保につながらない状況である。,,
,,▲,その他専門店［酒］（経営者）,販売量の動き,・純米酒以上の商品は堅調であるが、その他の商品の動きが悪い。地元以外の動きも同様である。,,
,,▲,その他専門店［食品］（経営者）,来客数の動き,・お歳暮シーズンの最盛期にもかかわらず、来客数が伸びていない。仕入価格の高騰による値上げも一因であるが、あまりにも来客数が少なく、むしろ減少傾向にある。,,
,,▲,一般レストラン（経営者）,単価の動き,・前年と比較して、高額なコース料理が全く注文されていない。全体的にコース料理の単価が低下しており、それに伴って売上も減少している。,,
,,▲,観光型旅館（スタッフ）,単価の動き,・締切り間際の安いプランや、館内特典付きプランに変更する客が多くなっている。,,
,,▲,都市型ホテル（スタッフ）,販売量の動き,・宿泊、レストランなどは、個人客の利用が順調である。しかし、宴会における法人団体の予約件数は前年割れが続いている。,,
,,▲,旅行代理店（店長）,お客様の様子,・取引先からの問い合わせや、国内団体旅行の手配依頼の件数が減っている。各取引先店舗のカウンターを見ても、客が待っている姿を見かけない。,,
,,▲,美容室（経営者）,お客様の様子,・依然として、再来店率の前年割れが続いている。また、客は割安感を求めているのか、初売りの割増商品券の予約が増えている。,,
