,,▲,旅行代理店（経営者）,競争相手の様子,・地震や台風の影響もあって、個人旅行の動きが非常に鈍い状態である。これは他社も同様の状況と聞いている。,,
,,▲,旅行代理店（店長）,お客様の様子,・先行きが不透明のため、団体旅行を控える傾向にある。,,
,,▲,通信会社（営業担当）,お客様の様子,・年末に向けてのキャンペーンを開始したにもかかわらず、新規加入者の減少、解約者の増加という悪い状況に陥っている。４Ｋ放送サービスの開始も、新規加入の後押しにはなっていない。,,
,,▲,観光名所（職員）,来客数の動き,・秋の行楽シーズンであるが、来客数が例年に比べて少ない状態が続いている。,,
,,▲,美容室（経営者）,来客数の動き,・常連客の来客数は、減少傾向にあるもののマイナス幅は現状を維持している。しかし、新規客の来客数の減少が激しく、厳しい状況となっている。,,
,,▲,美容室（経営者）,来客数の動き,・以前は客も多かったが、今は静かである。,,
,,▲,その他住宅［リフォーム］（従業員）,販売量の動き,・工事件数、受付件数共に、前年を下回っている。,,
,,×,商店街（代表者）,競争相手の様子,・周囲に飲食店が増えているが、新規オープンにもかかわらず、客が集まらずに苦心している様子である。客が消費を抑えている状況のなかで店だけが増えても、１店舗当たりの消費量は増えないままである。,,
,,×,一般小売店［書籍］（経営者）,販売量の動き,・政治や経済への不安、オリンピックの動向、台風被害など、社会に対する全体的な不安材料が多く、消費マインドはますます冷え込んでいる。,,
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・店舗が繁華街にあるため、金、土曜日は非常に多くの人でにぎわう。しかし、今月はどういうわけか、平日と変わらないぐらいの人の動きである。周囲の店舗からも何かおかしいとの声が出るほど、人出が少ない。,,
,,×,スーパー（経営者）,競争相手の様子,・ガソリン価格や米価が上昇しているなかで、客の節約志向が高まっている。また、大手の競合店を中心に、デフレに向けた価格低下が強まっている。,,
,,×,衣料品専門店（店長）,来客数の動き,・クールビズが終了し衣替えとなるタイミングであるが、気温が高いままで推移している。そのため、客はコートなどを購入する意欲が少なく、10月の紳士服業界としては痛手である。また、来客数においても苦戦している。,,
,,×,乗用車販売店（店長）,販売量の動き,・10～12月は、例年販売量が減少する時期である。,,
,,×,高級レストラン（経営者）,来客数の動き,・一時期は景気が良くなる兆しがみられたものの、最近は明るい材料が無くなったのか、むしろ悪くなっている。,,
,,×,一般レストラン（経営者）,来客数の動き,・来客数が減少している。予約がある日と無い日の差が激しく、全体としてはかなり悪化している。,,
"企業
動向
関連

(東北)",,◎,－,－,－,,
,,○,一般機械器具製造業（経営者）,受注価格や販売価格の動き,・受注量に増加の傾向がみられている。,,
,,○,電気機械器具製造業（営業担当）,取引先の様子,・年末に向けて、中小の製造業は仕事量が増えている。,,
,,○,金融業（広報担当）,取引先の様子,・県内の新設住宅着工戸数は、前年同月比においてプラス基調が続いている。,,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・前年改装で閉店していた店舗があり、その分、全体としての売上が前年を上回っている。ただし、ルートによって売上が厳しい店舗もあるため、景気が良くなっているという実感はない。,,
