,,▲,観光型旅館（スタッフ）,販売量の動き,・全体的に申込件数が低下している。間際の格安宿泊プランを出しても、客の反応は鈍い。,,
,,▲,都市型ホテル（スタッフ）,来客数の動き,・企業、団体の忘年会などの予約数が前年と比べて少なく、それ以降の法人利用も減少気味である。,,
,,▲,競艇場（職員）,来客数の動き,・年金支給月とそうでない月の差が大きく出ており、今の時期は売上が落ち込む傾向にある。,,
,,▲,美容室（経営者）,それ以外,・ドラッグストアなどの大型店が近くに出店しており、来客数や販売量が減少している。,,
,,▲,その他住宅［リフォーム］（従業員）,来客数の動き,・供給高と受付件数が、10～11月と連続して前年を下回っている。,,
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・急に寒くなり、風邪薬などが良く売れており客単価は非常に良い。ただし、来客数が非常に悪く、街なかを歩く人も少ない。店側の努力でなんとかやっているが、景気は悪い。,,
,,×,スーパー（経営者）,お客様の様子,・将来の不安に対して、消費者の節約志向が高まっており、客の買い回りが増えている。また、周囲に競合店が移転オープンし、業績に影響が出ている。,,
,,×,コンビニ（経営者）,来客数の動き,・今月はかなり客の動きが鈍い。建設業関係の仕事も少なくなったのか、朝昼の来客数も減少している。,,
,,×,コンビニ（エリア担当）,お客様の様子,・提供している商品と客のニーズとの間に差異が発生している。急激に今までの商品とは異質の商品を導入しているため、客が拒絶反応を示している。,,
,,×,乗用車販売店（従業員）,来客数の動き,・土日の来客数が激減している。,,
,,×,その他専門店［食品］（経営者）,来客数の動き,・お歳暮の時期に入ったが、出足が鈍く来客数が少ない。百貨店、量販店、コンビニなどの大手が早期受注セールの開始時期を年々早めており、地元の顧客が奪われている。,,
,,×,高級レストラン（経営者）,来客数の動き,・来客数、販売量、単価、全ての数字が悪い。景気はだんだんと後退しており、良くなる要因は見当たらない。,,
"企業
動向
関連

(東北)",,◎,－,－,－,,
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・前年と比較して、米の農協買取価格が若干上昇している。加えて、燃料価格が前年をかなり下回っている。,,
,,○,食料品製造業（経営者）,受注量や販売量の動き,・大型の受注があり、売上は前年を上回っている。ただし、お歳暮商戦においてはあまり動きが良くない。,,
,,○,電気機械器具製造業（企画担当）,取引先の様子,・先端技術をベースとした、新規開発製品の案件が増えてきている。,,
,,○,輸送用機械器具製造業（経営者）,取引先の様子,・設備改造などの受注は、引き続き好調である。,,
,,○,建設業（経営者）,受注量や販売量の動き,・新築工事の許認可が遅れており、着工も遅れているが、小口工事の受注が増えている。,,
,,□,農林水産業（従業者）,受注量や販売量の動き,・年末の贈答用ふじりんごと家庭用の注文数は、前年並みで推移している。,,
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需要はあるが、価格低迷により収益改善が進んでいない。,,
,,□,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・前年及び２～３か月前と比較して、売上は横ばいで推移している。,,
,,□,一般機械器具製造業（経営者）,受注量や販売量の動き,・受注量は横ばいで推移している。,,
