,,▲,コンビニ（エリア担当）,お客様の様子,・年末などの降雪状況が前年と違うため、来客数が多少は良くなっているようにもみえるが、大きな回復といえる数値ではない。顧客も含め、提供する側の人員も少なく、求められている、あるべきサービスが不十分にも見受けられる。,,
,,▲,コンビニ（店長）,お客様の様子,・来客数、客単価はそれほど悪くないが、１月の下旬から急に客の財布のひもが固くなってきている。,,
,,▲,コンビニ（店長）,販売量の動き,・冬季に入ってからは、降雪などの影響が業績にも表れている。そのため、現状維持が精一杯である。,,
,,▲,乗用車販売店（経営者）,販売量の動き,・新型車の発表で受注量は比較的好調であるものの、継続は難しい。,,
,,▲,住関連専門店（経営者）,来客数の動き,・天候には恵まれたが、来客数の減少から抜け出せず、苦戦が続いている。,,
,,▲,その他専門店［食品］（経営者）,来客数の動き,・１月中旬からの大雪で外出なども控え気味なのか、来客数が非常に少ない。,,
,,▲,その他専門店［靴］（従業員）,販売量の動き,・積雪のため、長靴や滑り止め付きシューズの動きが出てきているものの、最低限の量しか購入していない。,,
,,▲,高級レストラン（経営者）,お客様の様子,・得意先や仕入先など身の回りを見渡しても、景気の良い話を聞かない。非常に沈んだ雰囲気である。,,
,,▲,一般レストラン（経営者）,来客数の動き,・年末年始にお金を使った後であるため、例年１月は暇であるが、今年は特にその傾向が強まっている。ランチの客もかなり少なく、新年会ムードもあまりみられていない。,,
,,▲,一般レストラン（経営者）,単価の動き,・販売量、来客数、売上などが前年を下回っている。,,
,,▲,観光型ホテル（経営者）,来客数の動き,・年末年始は例年並みの来客数であるが、中旬からはやや減少している。,,
,,▲,観光型旅館（スタッフ）,単価の動き,・直前割、直前申込特典など、割引率が高いプランへの申込やプラン変更などが、多くなってきている。,,
,,▲,旅行代理店（経営者）,販売量の動き,・10月ごろから個人旅行が前年比90％前後で推移している。業界全体も同様の傾向である。,,
,,▲,美容室（経営者）,来客数の動き,・客の再来店率の前年割れが続いている。減少は新規客に顕著にみられており、売上も減少傾向にある。,,
,,×,スーパー（経営者）,お客様の様子,・例年以上に雪が降らずに路面が乾いているため、客の買い回りが増えている。,,
,,×,コンビニ（経営者）,来客数の動き,・建設関係の仕事がかなり減ってきていることもあり、来客数は若干の減少ではあるが、買上点数がかなり減少している。目的買いが増えてきており、今月はかなり悪い状況である。,,
,,×,コンビニ（店長）,競争相手の様子,・この時期は来客数が減少するため、年間で２番目に売上が少ない月であり、更に除雪費用と光熱費が経営を大きく圧迫する。また、競合店の影響も大きく、本当に厳しい状況である。,,
,,×,衣料品専門店（経営者）,来客数の動き,・毎年この時期の来客数は非常に少なくなる。客は年末までに冬支度を済ませており、春支度をするにはまだ早いためである。,,
,,×,衣料品専門店（経営者）,来客数の動き,・消費者は既に冬物を必要としておらず、春物を楽しみにしている様子である。,,
