"雇用
関連

(東北)",,◎,人材派遣会社（社員）,周辺企業の様子,・以前は経験重視だった企業も最近ではやる気のある人物を積極的に採用する傾向で、経験薄の若手にもチャンスが有る。建設業界は好調。但し医療業界では依然厳しく経験のある方でないと残業も非常に多く負担が増えつつあるのも実情である。,・以前は経験重視だった企業も最近ではやる気のある人物を積極的に採用する傾向で、経験薄の若手にもチャンスが有る。建設業界は好調。ただし医療業界では依然厳しく経験のある方でないと残業も非常に多く負担が増えつつあるのも実情である。
,,◎,人材派遣会社（社員）,求人数の動き,・2006年４月の新卒採用をする企業が増え、採用予定人数も1.5倍まで増やす企業が多いことから、今後の景気の見通しは良くなる。,
,,○,人材派遣会社（社員）,雇用形態の様子,・年度末を前にして、業務委託やアウトソーシング等が例年にも増して引き合いが入っている。,
,,○,新聞社［求人広告］（担当者）,求人数の動き,・求人数に関する限り、当市圏を中心に大型流通の進出や土地の造成が去年より少し増えており、それが結果的に求人数の微増につながっている。,
,,○,職業安定所（職員）,求人数の動き,・新規求人が去年に比べ増加傾向で推移している。,
,,○,職業安定所（職員）,求人数の動き,・引き続き、電子部品を中心とした製造業及び災害復旧で建設業、構内下請けのサービス業で求人が増加傾向にある。,・引き続き、電子部品を中心とした製造業及び災害復旧で建設業、構内下請のサービス業で求人が増加傾向にある。
,,○,職業安定所（職員）,求人数の動き,・求人数が対前年同月比でプラスとなっている。,・求人数が前年同月比でプラスとなっている。
,,□,人材派遣会社（社員）,求人数の動き,・賃金（派遣の場合は料金）は低いものの、業種を問わず求人数（派遣需要）は堅調に推移している。派遣に限らず、良い人材なら正社員に採用したいという「潜在的な求人」も数多い。,
,,□,人材派遣会社（社員）,それ以外,・コールセンターでのテレマーケティングの仕事が増えてきているが、他社も同内容で労働者の取り合いとなっており、成約の数に伸び悩みが出ている。,
,,□,職業安定所（職員）,求人数の動き,・求人数は、ここ２、３か月間横ばい状態で推移しており、卸売、小売業は、昨年11月から連続３ケ月減少している。,・求人数は、ここ２、３か月間横ばい状態で推移しており、卸売、小売業は、前年11月から連続３ケ月減少している。
,,□,職業安定所（職員）,求人数の動き,・ここ数か月、新規求人数が一進一退の状況であり、常用ベースの有効求人倍率も前月比で４か月連続で下降しているが落ち込み幅としては僅かである｡一方、新規求職者は前月比で増加傾向に転じたが、景況全体としては横這い状況で推移している｡,・ここ数か月、新規求人数が一進一退の状況であり、常用ベースの有効求人倍率も前月比で４か月連続で下降しているが落ち込み幅としてはわずかである｡一方、新規求職者は前月比で増加傾向に転じたが、景況全体としては横這い状況で推移している｡
,,□,職業安定所（職員）,求職者数の動き,・求人数は常用、パート共に増加した事から、９か月連続で増加している。特にパート求人は２か月連続で60％台の大幅増加となった。一方求職者は２か月連続で減少したものの在職者が３か月連続で増加した。有効求職者は増加に転じており，求職者の滞留が見られる。,
,,▲,＊,＊,＊,
,,×,アウトソーシング企業（社員）,周辺企業の様子,・都市部の同業他社が、今まであまり食い込んできていなかった地区にも猛烈に営業をかけている。,
